"","id","itemTime","trialnumber","kind","expression","access","observation","state","RT","value"
"853","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420037494,13,"c","is_certainly unlikely",10,2,NA,5711,102
"854","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420041317,14,"f","might_be possible",NA,NA,4,3822,NA
"855","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420045354,15,"c","is_certainly likely",10,9,NA,4036,109
"856","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420049013,16,"f","is unlikely",NA,NA,3,3658,NA
"857","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420055250,17,"c","is possible",10,5,NA,6235,105
"858","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420061342,18,"f","is_certainly unlikely",NA,NA,1,6091,NA
"859","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420067005,19,"c","is likely",6,5,NA,5662,65
"860","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420070300,20,"f","is_probably likely",NA,NA,7,3293,NA
"861","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420074750,21,"c","is_certainly possible",8,5,NA,4449,85
"862","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420079488,22,"f","might_be unlikely",NA,NA,3,4736,NA
"863","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420085848,23,"c","might_be unlikely",8,2,NA,6358,82
"864","A36SM7QM8OK3H6:36U2A8VAG275DVBVM1XYEH64223KY2",1480420090966,24,"f","might_be likely",NA,NA,6,5117,NA
"889","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443741705,1,"c","is_certainly possible",6,3,NA,12096,63
"890","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443749040,2,"f","is possible",NA,NA,5,7334,NA
"891","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443760916,3,"c","is likely",6,3,NA,11875,63
"892","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443774121,4,"f","might_be likely",NA,NA,4,13203,NA
"893","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443788218,5,"c","is unlikely",6,1,NA,14096,61
"894","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443805963,6,"f","might_be possible",NA,NA,4,17743,NA
"895","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443816610,7,"c","is_probably likely",6,4,NA,10646,64
"896","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443824542,8,"f","is_certainly unlikely",NA,NA,2,7930,NA
"897","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443833436,9,"c","is_certainly unlikely",6,1,NA,8892,61
"898","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443846934,10,"f","is_probably unlikely",NA,NA,2,13496,NA
"899","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443854401,11,"c","is_probably unlikely",2,0,NA,7465,20
"900","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443864245,12,"f","is unlikely",NA,NA,3,9841,NA
"901","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443880637,13,"c","is possible",6,2,NA,16390,62
"902","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480443953823,14,"f","is_certainly likely",NA,NA,7,73184,NA
"903","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480444016785,15,"c","might_be unlikely",4,1,NA,62960,41
"904","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480444051221,16,"f","is likely",NA,NA,6,34435,NA
"905","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480444069509,17,"c","is_certainly likely",6,4,NA,18286,64
"906","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480444165506,18,"f","might_be unlikely",NA,NA,4,95996,NA
"907","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480444172874,19,"c","might_be possible",4,2,NA,7365,42
"908","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480444179716,20,"f","is_probably possible",NA,NA,5,6838,NA
"909","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480444188684,21,"c","might_be likely",4,2,NA,8966,42
"910","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480444194866,22,"f","is_probably likely",NA,NA,7,6179,NA
"911","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480444207309,23,"c","is_probably possible",5,3,NA,12440,53
"912","A3B7TNVOISSZ2O:30BUDKLTXE34P791FDHY5PV6N03E5W",1480444215291,24,"f","is_certainly possible",NA,NA,5,7981,NA
"913","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453728117,1,"c","might_be likely",6,3,NA,30125,63
"914","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453731421,2,"f","is possible",NA,NA,5,3296,NA
"915","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453735631,3,"c","is_probably likely",5,3,NA,4207,53
"916","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453738788,4,"f","is_probably possible",NA,NA,6,3154,NA
"917","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453742205,5,"c","is possible",5,2,NA,3414,52
"918","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453748857,6,"f","might_be unlikely",NA,NA,5,6649,NA
"919","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453755821,7,"c","is_certainly unlikely",6,1,NA,6960,61
"920","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453759050,8,"f","is_certainly possible",NA,NA,6,3225,NA
"921","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453773194,9,"c","is_certainly possible",6,4,NA,14141,64
"922","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453776433,10,"f","is_probably likely",NA,NA,6,3235,NA
"923","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453784832,11,"c","is_certainly likely",5,4,NA,8396,54
"924","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453821807,12,"f","might_be possible",NA,NA,7,36969,NA
"925","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453828076,13,"c","might_be unlikely",7,1,NA,6260,71
"926","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453894009,14,"f","is unlikely",NA,NA,3,65929,NA
"927","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453903507,15,"c","is unlikely",5,1,NA,9489,51
"928","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453908975,16,"f","is_certainly unlikely",NA,NA,2,5464,NA
"929","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453916650,17,"c","is_probably unlikely",4,0,NA,7670,40
"930","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453939419,18,"f","is_probably unlikely",NA,NA,3,22766,NA
"931","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453949224,19,"c","is_probably possible",4,3,NA,9796,43
"932","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453956551,20,"f","is likely",NA,NA,6,7324,NA
"933","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453964205,21,"c","is likely",4,3,NA,7650,43
"934","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480453969221,22,"f","might_be likely",NA,NA,7,5012,NA
"935","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480454070888,23,"c","might_be possible",5,3,NA,101663,53
"936","A3EHI7J2E5DSJK:32M8BPYGAUUEL907SSQGU1KN52OIGR",1480454075243,24,"f","is_certainly likely",NA,NA,5,4346,NA
"937","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378024016,1,"c","is_probably possible",9,6,NA,37436,96
"938","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378039088,2,"f","is likely",NA,NA,8,15057,NA
"939","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378056586,3,"c","might_be possible",7,4,NA,17498,74
"940","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378064649,4,"f","is_probably possible",NA,NA,7,8047,NA
"941","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378079401,5,"c","is possible",6,3,NA,14752,63
"942","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378092844,6,"f","might_be likely",NA,NA,5,13443,NA
"943","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378106928,7,"c","is_probably likely",6,4,NA,14084,64
"944","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378111495,8,"f","is_probably likely",NA,NA,6,4567,NA
"945","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378133826,9,"c","is_probably unlikely",5,1,NA,22331,51
"946","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378142377,10,"f","might_be possible",NA,NA,5,8535,NA
"947","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378154329,11,"c","might_be likely",8,5,NA,11952,85
"948","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378167728,12,"f","is unlikely",NA,NA,3,13383,NA
"949","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378174535,13,"c","is_certainly likely",9,6,NA,6807,96
"950","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378193676,14,"f","is_probably unlikely",NA,NA,1,19139,NA
"951","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378205199,15,"c","is_certainly unlikely",6,0,NA,11523,60
"952","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378218156,16,"f","is_certainly likely",NA,NA,8,12941,NA
"953","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378229406,17,"c","is likely",8,7,NA,11250,87
"954","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378241970,18,"f","is_certainly unlikely",NA,NA,1,12564,NA
"955","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378252534,19,"c","is_certainly possible",9,7,NA,10564,97
"956","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378258514,20,"f","might_be unlikely",NA,NA,8,5980,NA
"957","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378272833,21,"c","is unlikely",7,0,NA,14317,70
"958","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378280702,22,"f","is_certainly possible",NA,NA,7,7869,NA
"959","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378292212,23,"c","might_be unlikely",6,1,NA,11495,61
"960","A3LECJA9RVQQKZ:3CFVK00FWMTEEHJ71IE7AQZQSSFL66",1480378302399,24,"f","is possible",NA,NA,6,10185,NA
"961","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386155119,1,"c","is_certainly likely",8,3,NA,32617,83
"962","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386164354,2,"f","is_certainly possible",NA,NA,5,9220,NA
"963","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386188469,3,"c","might_be likely",6,2,NA,24106,62
"964","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386207372,4,"f","is_probably likely",NA,NA,10,18893,NA
"965","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386216335,5,"c","is unlikely",7,7,NA,8954,77
"966","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386228611,6,"f","might_be possible",NA,NA,5,12268,NA
"967","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386238542,7,"c","is_certainly possible",9,4,NA,9922,94
"968","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386253270,8,"f","is unlikely",NA,NA,0,14720,NA
"969","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386270334,9,"c","is_probably possible",6,3,NA,17048,63
"970","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386282277,10,"f","is_probably unlikely",NA,NA,0,11925,NA
"971","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386295190,11,"c","is likely",8,3,NA,12903,83
"972","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386303309,12,"f","is_certainly likely",NA,NA,10,8106,NA
"973","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386311893,13,"c","is_probably unlikely",6,0,NA,8577,60
"974","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386321464,14,"f","is_certainly unlikely",NA,NA,0,9558,NA
"975","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386332043,15,"c","is_certainly unlikely",5,0,NA,10569,50
"976","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386342763,16,"f","is likely",NA,NA,9,10709,NA
"977","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386351866,17,"c","is_probably likely",6,5,NA,9095,65
"978","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386365442,18,"f","is_probably possible",NA,NA,5,13568,NA
"979","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386373533,19,"c","might_be unlikely",4,0,NA,8079,40
"980","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386386199,20,"f","might_be unlikely",NA,NA,4,12652,NA
"981","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386397000,21,"c","might_be possible",6,3,NA,10790,63
"982","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386405005,22,"f","might_be likely",NA,NA,5,7995,NA
"983","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386419334,23,"c","is possible",6,3,NA,14311,63
"984","A3P5WIW36V70AI:3Z2R0DQ0JIMCQAQEXUF07ISU3QCE2V",1480386426285,24,"f","is possible",NA,NA,5,6941,NA
"985","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370101016,1,"c","might_be likely",6,4,NA,26743,64
"986","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370124794,2,"f","is likely",NA,NA,8,23774,NA
"987","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370141030,3,"c","is possible",4,2,NA,16233,42
"988","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370158512,4,"f","is_certainly likely",NA,NA,8,17479,NA
"989","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370175068,5,"c","is_certainly possible",6,3,NA,16553,63
"990","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370189592,6,"f","is_certainly possible",NA,NA,5,14520,NA
"991","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370205863,7,"c","might_be unlikely",6,2,NA,16268,62
"992","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370215267,8,"f","is_certainly unlikely",NA,NA,2,9401,NA
"993","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370228578,9,"c","is_probably possible",5,2,NA,13307,52
"994","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370243724,10,"f","is_probably possible",NA,NA,4,15144,NA
"995","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370258671,11,"c","is_probably likely",7,4,NA,14945,74
"996","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370267684,12,"f","is_probably likely",NA,NA,7,9010,NA
"997","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370284699,13,"c","might_be possible",4,1,NA,17012,41
"998","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370297573,14,"f","is unlikely",NA,NA,1,12871,NA
"999","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370328777,15,"c","is unlikely",6,1,NA,31201,61
"1000","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370343637,16,"f","is_probably unlikely",NA,NA,3,14856,NA
"1001","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370373267,17,"c","is likely",7,6,NA,29627,76
"1002","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370383418,18,"f","might_be possible",NA,NA,3,10148,NA
"1003","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370397314,19,"c","is_probably unlikely",5,1,NA,13891,51
"1004","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370405100,20,"f","is possible",NA,NA,5,7783,NA
"1005","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370455671,21,"c","is_certainly likely",7,5,NA,50568,75
"1006","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370466139,22,"f","might_be unlikely",NA,NA,2,10465,NA
"1007","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370497121,23,"c","is_certainly unlikely",8,2,NA,30980,82
"1008","A6JKKANO7F4KD:3L0KT67Y8FO31EO3RA6053XEJWGSYR",1480370509789,24,"f","might_be likely",NA,NA,4,12664,NA
"1009","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375718668,1,"c","is unlikely",5,2,NA,6039,52
"1010","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375722031,2,"f","is_probably possible",NA,NA,5,3362,NA
"1011","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375724475,3,"c","is_certainly possible",7,4,NA,2443,74
"1012","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375726628,4,"f","is unlikely",NA,NA,6,2152,NA
"1013","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375728857,5,"c","is_probably unlikely",6,3,NA,2228,63
"1014","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375734137,6,"f","is_certainly unlikely",NA,NA,5,5277,NA
"1015","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375736417,7,"c","might_be likely",6,3,NA,2279,63
"1016","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375738292,8,"f","might_be unlikely",NA,NA,6,1873,NA
"1017","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375740058,9,"c","might_be unlikely",6,3,NA,1765,63
"1018","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375741346,10,"f","is possible",NA,NA,5,1287,NA
"1019","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375743530,11,"c","is_certainly unlikely",4,2,NA,2183,42
"1020","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375745498,12,"f","is_probably unlikely",NA,NA,6,1967,NA
"1021","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375747202,13,"c","is possible",6,3,NA,1703,63
"1022","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375748890,14,"f","might_be likely",NA,NA,8,1687,NA
"1023","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375750826,15,"c","is_probably likely",6,1,NA,1935,61
"1024","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375752355,16,"f","is_certainly possible",NA,NA,6,1528,NA
"1025","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375756402,17,"c","might_be possible",5,5,NA,4046,55
"1026","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375758098,18,"f","might_be possible",NA,NA,6,1695,NA
"1027","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375760842,19,"c","is_probably possible",5,4,NA,2743,54
"1028","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375761979,20,"f","is likely",NA,NA,6,1135,NA
"1029","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375764346,21,"c","is likely",5,4,NA,2367,54
"1030","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375765986,22,"f","is_certainly likely",NA,NA,6,1639,NA
"1031","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375767610,23,"c","is_certainly likely",6,1,NA,1623,61
"1032","A7KLTVEIASF4J:3X66WABAJXQZV6IO7PJTQVIYMKRG3P",1480375768802,24,"f","is_probably likely",NA,NA,6,1191,NA
"1033","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373103598,1,"c","is unlikely",6,1,NA,11068,61
"1034","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373116016,2,"f","is likely",NA,NA,7,12417,NA
"1035","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373126192,3,"c","is_certainly possible",4,3,NA,10175,43
"1036","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373134818,4,"f","might_be possible",NA,NA,5,8625,NA
"1037","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373144394,5,"c","is_certainly likely",5,4,NA,9575,54
"1038","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373156332,6,"f","is_probably likely",NA,NA,6,11937,NA
"1039","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373164186,7,"c","is_probably possible",6,3,NA,7853,63
"1040","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373171804,8,"f","is_certainly likely",NA,NA,8,7617,NA
"1041","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373179556,9,"c","might_be likely",7,4,NA,7751,74
"1042","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373186842,10,"f","is possible",NA,NA,5,7285,NA
"1043","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373198286,11,"c","is_probably unlikely",7,2,NA,11443,72
"1044","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373204415,12,"f","is_certainly possible",NA,NA,6,6128,NA
"1045","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373210158,13,"c","might_be possible",6,3,NA,5742,63
"1046","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373218321,14,"f","might_be unlikely",NA,NA,4,8161,NA
"1047","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373231525,15,"c","is_probably likely",6,3,NA,13202,63
"1048","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373238693,16,"f","is_probably unlikely",NA,NA,3,7167,NA
"1049","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373245949,17,"c","is_certainly unlikely",7,1,NA,7255,71
"1050","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373252205,18,"f","is unlikely",NA,NA,2,6255,NA
"1051","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373259089,19,"c","might_be unlikely",4,1,NA,6883,41
"1052","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373264276,20,"f","is_certainly unlikely",NA,NA,1,5186,NA
"1053","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373270679,21,"c","is possible",4,2,NA,6402,42
"1054","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373274833,22,"f","might_be likely",NA,NA,6,4152,NA
"1055","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373282586,23,"c","is likely",6,4,NA,7752,64
"1056","AFCC6VP0QZL5U:3AMW0RGHOEACCN4XSRTVTIUWSS5NPG",1480373288005,24,"f","is_probably possible",NA,NA,5,5418,NA
"1057","AGRKG3YT3KMD8:33LKR6A5KFS7Q8QF4L4H1LIQEULT1J",1480377973791,1,"c","might_be unlikely",2,1,NA,19161,21
